"ASE","compare","Freq","mean_delta_psi_mean","uncertainty","isoform_compare","alternative_transcripts","total_transcripts","classification"
"ENSG00000138032.21;AL:chr2:44218537-44230413:44231472:44218537-44232316:44234646:+","F7/D6",2,-0.0128691228857143,-0.590382448997284,"ENSG00000138032.21;AL:chr2:44218537-44230413:44231472:44218537-44232316:44234646:+ F7/D6","ENST00000282412.9,ENST00000345249.8","ENST00000345249.8,ENST00000282412.9,ENST00000378551.6","Low Confidence"
"ENSG00000138032.21;AL:chr2:44218537-44230413:44231472:44218537-44232316:44234646:+","M8/D6",2,0.00962924094285715,12.0790074261692,"ENSG00000138032.21;AL:chr2:44218537-44230413:44231472:44218537-44232316:44234646:+ M8/D6","ENST00000282412.9,ENST00000345249.8","ENST00000345249.8,ENST00000282412.9,ENST00000378551.6","Low Confidence"
"ENSG00000138050.15;SE:chr2:39755960-39757248:39757368-39761331:-","D5/D6",2,0.0868757636714288,24.3236169755245,"ENSG00000138050.15;SE:chr2:39755960-39757248:39757368-39761331:- D5/D6","ENST00000460072.5,ENST00000378727.8","ENST00000460072.5,ENST00000378727.8,ENST00000505747.6,ENST00000530522.1","Low Confidence"
"ENSG00000138050.15;SE:chr2:39755960-39757248:39757368-39761331:-","F7/D6",2,0.0832694919928572,18.63123539365,"ENSG00000138050.15;SE:chr2:39755960-39757248:39757368-39761331:- F7/D6","ENST00000460072.5,ENST00000378727.8","ENST00000460072.5,ENST00000378727.8,ENST00000505747.6,ENST00000530522.1","Low Confidence"
"ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:-","D5/D6",2,0.01655112945,73.3983112381667,"ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:- D5/D6","ENST00000409936.5","ENST00000409936.5,ENST00000410081.5","Low Confidence"
"ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:-","F7/D6",2,-0.0177798429857143,-127.37755584663,"ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:- F7/D6","ENST00000409936.5","ENST00000409936.5,ENST00000410081.5","Low Confidence"
"ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:-","D5/D6",2,-0.0618584597214286,-8.61622662861927,"ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:- D5/D6","ENST00000409411.6","ENST00000409957.5,ENST00000409411.6","Low Confidence"
"ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:-","M8/D6",2,0.0183883046357142,30.7983200155574,"ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:- M8/D6","ENST00000409411.6","ENST00000409957.5,ENST00000409411.6","Low Confidence"
"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-","D5/D6",2,-0.0232680722285714,-84.988558165629,"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- D5/D6","ENST00000409957.5","ENST00000541738.5,ENST00000540817.1,ENST00000409957.5","Low Confidence"
"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-","F7/D6",2,-0.0827618859571431,-24.7007636158412,"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- F7/D6","ENST00000409957.5","ENST00000541738.5,ENST00000540817.1,ENST00000409957.5","Low Confidence"
"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-","M8/D6",2,-0.0890342046000002,-24.7170286636432,"ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- M8/D6","ENST00000409957.5","ENST00000541738.5,ENST00000540817.1,ENST00000409957.5","Low Confidence"
"ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:-","D5/D6",2,-0.0837656923785715,-13.7386321915193,"ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:- D5/D6","ENST00000409411.6","ENST00000541738.5,ENST00000409411.6","Low Confidence"
"ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:-","F7/D6",2,-0.0701772947928571,-12.5452366715119,"ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:- F7/D6","ENST00000409411.6","ENST00000541738.5,ENST00000409411.6","Low Confidence"
"ENSG00000138078.16;SE:chr2:44346390-44359497:44359750-44361380:-","M8/D6",2,0.0451783102714286,84.3480790094015,"ENSG00000138078.16;SE:chr2:44346390-44359497:44359750-44361380:- M8/D6","ENST00000410081.5","ENST00000409411.6,ENST00000410081.5","Low Confidence"
"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-","D5/D6",2,-0.0153758921,-49.6188436256188,"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- D5/D6","ENST00000409936.5","ENST00000409411.6,ENST00000409936.5","Low Confidence"
"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-","F7/D6",2,-0.0106335849285714,-164.597455975555,"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- F7/D6","ENST00000409936.5","ENST00000409411.6,ENST00000409936.5","Low Confidence"
"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-","M8/D6",2,0.0788381232214286,33.6691509056073,"ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- M8/D6","ENST00000409936.5","ENST00000409411.6,ENST00000409936.5","Low Confidence"
"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:-","D5/D6",3,0.0306971858904762,4.87231055483952,"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:- D5/D6","ENST00000260743.10,ENST00000461631.1","ENST00000461631.1,ENST00000369788.7,ENST00000260743.10","Medium Confidence"
"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:-","F7/D6",3,0.0459879357666667,6.22113121059967,"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:- F7/D6","ENST00000260743.10,ENST00000461631.1","ENST00000461631.1,ENST00000369788.7,ENST00000260743.10","Medium Confidence"
"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:-","M8/D6",3,0.051362211,10.9006196634748,"ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:- M8/D6","ENST00000260743.10,ENST00000461631.1","ENST00000461631.1,ENST00000369788.7,ENST00000260743.10","Medium Confidence"
"ENSG00000138326.21;SE:chr10:78037304-78040204:78040225-78040615:+","M8/D6",3,-0.103412986185714,-8.16627855076685,"ENSG00000138326.21;SE:chr10:78037304-78040204:78040225-78040615:+ M8/D6","ENST00000372360.9","ENST00000613865.5,ENST00000482069.5,ENST00000372360.9,ENST00000465692.2","Medium Confidence"
"ENSG00000138382.15;A5:chr2:169824640-169824782:169824640-169824868:-","M8/D6",2,0.0505469426571429,1.47234192504872,"ENSG00000138382.15;A5:chr2:169824640-169824782:169824640-169824868:- M8/D6","ENST00000409965.5,ENST00000410097.5,ENST00000471560.1","ENST00000410097.5,ENST00000409837.5,ENST00000538491.1,ENST00000471560.1,ENST00000308099.7,ENST00000392640.6,ENST00000409965.5","Low Confidence"
"ENSG00000138398.17;AF:chr2:169584342:169584490-169603642:169584647:169584899-169603642:+","D5/D6",2,-0.0209096631857143,-0.115609432071887,"ENSG00000138398.17;AF:chr2:169584342:169584490-169603642:169584647:169584899-169603642:+ D5/D6","ENST00000414307.6,ENST00000679324.1,ENST00000433207.6,ENST00000677392.1,ENST00000678088.1","ENST00000414307.6,ENST00000678088.1,ENST00000433207.6,ENST00000677392.1,ENST00000679324.1,ENST00000678499.1","Low Confidence"
"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-","D5/D6",2,0.0333690185642858,4.46159778415113,"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- D5/D6","ENST00000453153.7","ENST00000453929.6,ENST00000453153.7","Low Confidence"
"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-","F7/D6",2,0.0428524011785714,1.74996103089678,"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- F7/D6","ENST00000453153.7","ENST00000453929.6,ENST00000453153.7","Low Confidence"
"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-","M8/D6",2,0.0658122078857143,2.75992609631666,"ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- M8/D6","ENST00000453153.7","ENST00000453929.6,ENST00000453153.7","Low Confidence"
"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-","D5/D6",2,0.000492296578571401,3726.68904535659,"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- D5/D6","ENST00000415913.5","ENST00000415913.5,ENST00000446179.5","Low Confidence"
"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-","F7/D6",3,0.0100959865571429,65.0729996427743,"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- F7/D6","ENST00000415913.5","ENST00000415913.5,ENST00000446179.5","Medium Confidence"
"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-","M8/D6",4,-0.010152329575,-57.6712671752004,"ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- M8/D6","ENST00000415913.5","ENST00000415913.5,ENST00000446179.5","High Confidence"
"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-","D5/D6",2,-0.00137110254285715,-2126.98954432687,"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- D5/D6","ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3","Low Confidence"
"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-","F7/D6",2,0.00117499055,1661.75410699504,"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- F7/D6","ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3","Low Confidence"
"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-","M8/D6",2,0.0186290396642857,171.955554945363,"ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- M8/D6","ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3","Low Confidence"
"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:-","D5/D6",3,0.0469581339857143,18.2628455119099,"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:- D5/D6","ENST00000492382.5,ENST00000462315.5","ENST00000492382.5,ENST00000462315.5,ENST00000682323.1","Medium Confidence"
"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:-","F7/D6",3,0.107811200590476,12.3724083674719,"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:- F7/D6","ENST00000492382.5,ENST00000462315.5","ENST00000492382.5,ENST00000462315.5,ENST00000682323.1","Medium Confidence"
"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:-","M8/D6",3,-0.0102640320190476,-71.2769894876463,"ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:- M8/D6","ENST00000492382.5,ENST00000462315.5","ENST00000492382.5,ENST00000462315.5,ENST00000682323.1","Medium Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:-","D5/D6",2,-0.0707436526642858,-3.31265350967697,"ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:- D5/D6","ENST00000471785.5,ENST00000466126.1","ENST00000466126.1,ENST00000477522.6,ENST00000360356.6,ENST00000471785.5","Low Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:-","F7/D6",2,-0.0659095997142857,-6.43330917947049,"ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:- F7/D6","ENST00000471785.5,ENST00000466126.1","ENST00000466126.1,ENST00000477522.6,ENST00000360356.6,ENST00000471785.5","Low Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-","D5/D6",3,0.0288514102095238,44.1534428314644,"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- D5/D6","ENST00000462315.5","ENST00000462315.5,ENST00000477522.6,ENST00000360356.6","Medium Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-","F7/D6",3,0.102800675347619,14.8457120979391,"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- F7/D6","ENST00000462315.5","ENST00000462315.5,ENST00000477522.6,ENST00000360356.6","Medium Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-","M8/D6",3,0.00351650863809524,89.8042358433748,"ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- M8/D6","ENST00000462315.5","ENST00000462315.5,ENST00000477522.6,ENST00000360356.6","Medium Confidence"
"ENSG00000138496.17;AF:chr3:122559709-122564245:122564300:122559709-122564439:122564577:-","D5/D6",2,-0.0370546031,-31.923060399941,"ENSG00000138496.17;AF:chr3:122559709-122564245:122564300:122559709-122564439:122564577:- D5/D6","ENST00000682323.1","ENST00000477522.6,ENST00000360356.6,ENST00000682323.1","Low Confidence"
"ENSG00000138592.14;A5:chr15:50424654-50439009:50424514-50439009:+","D5/D6",2,-0.0226179104142857,-20.6527737791295,"ENSG00000138592.14;A5:chr15:50424654-50439009:50424514-50439009:+ D5/D6","ENST00000396444.7,ENST00000558892.1,ENST00000625664.2","ENST00000425032.7,ENST00000561211.5,ENST00000396444.7,ENST00000560954.5,ENST00000625664.2,ENST00000307179.9,ENST00000560730.5,ENST00000558892.1","Low Confidence"
"ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:-","D5/D6",3,0.0152395483333333,62.3398308873594,"ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:- D5/D6","ENST00000573314.5,ENST00000568573.1","ENST00000442903.3,ENST00000313182.7,ENST00000568573.1,ENST00000431261.6,ENST00000573314.5","Medium Confidence"
"ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:-","M8/D6",3,0.0167441796,14.7188117974987,"ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:- M8/D6","ENST00000573314.5,ENST00000568573.1","ENST00000442903.3,ENST00000313182.7,ENST00000568573.1,ENST00000431261.6,ENST00000573314.5","Medium Confidence"
"ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:-","F7/D6",2,0.0738045782857143,19.972926089169,"ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:- F7/D6","ENST00000313899.12,ENST00000703968.1,ENST00000703969.1,ENST00000703970.1,ENST00000352301.8,ENST00000507010.6,ENST00000703971.1,ENST00000703972.1,ENST00000513584.1","ENST00000353341.8,ENST00000514671.5,ENST00000313899.12,ENST00000513584.1,ENST00000507010.6,ENST00000703968.1,ENST00000503822.2,ENST00000703969.1,ENST00000352301.8,ENST00000508119.6,ENST00000703971.1,ENST00000703972.1,ENST00000703973.1,ENST00000703970.1","Low Confidence"
"ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:-","M8/D6",2,0.0484992903785715,28.8475070711759,"ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:- M8/D6","ENST00000313899.12,ENST00000703968.1,ENST00000703969.1,ENST00000703970.1,ENST00000352301.8,ENST00000507010.6,ENST00000703971.1,ENST00000703972.1,ENST00000513584.1","ENST00000353341.8,ENST00000514671.5,ENST00000313899.12,ENST00000513584.1,ENST00000507010.6,ENST00000703968.1,ENST00000503822.2,ENST00000703969.1,ENST00000352301.8,ENST00000508119.6,ENST00000703971.1,ENST00000703972.1,ENST00000703973.1,ENST00000703970.1","Low Confidence"
"ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:-","D5/D6",2,0.0286413967857143,12.2777993007648,"ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:- D5/D6","ENST00000395310.7,ENST00000348405.8,ENST00000513858.5,ENST00000311785.11,ENST00000508502.5,ENST00000505984.5,ENST00000508479.5,ENST00000436790.6,ENST00000503058.5,ENST00000507816.5,ENST00000507340.5,ENST00000507867.5,ENST00000506497.5,ENST00000510310.1","ENST00000507867.5,ENST00000507816.5,ENST00000508479.5,ENST00000509142.5,ENST00000507340.5,ENST00000311785.11,ENST00000348405.8,ENST00000513858.5,ENST00000448323.5,ENST00000505984.5,ENST00000506497.5,ENST00000395310.7,ENST00000436790.6,ENST00000511975.5,ENST00000508502.5,ENST00000503058.5,ENST00000510310.1","Low Confidence"
"ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:-","M8/D6",2,0.0559955114714286,7.74387678644249,"ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:- M8/D6","ENST00000395310.7,ENST00000348405.8,ENST00000513858.5,ENST00000311785.11,ENST00000508502.5,ENST00000505984.5,ENST00000508479.5,ENST00000436790.6,ENST00000503058.5,ENST00000507816.5,ENST00000507340.5,ENST00000507867.5,ENST00000506497.5,ENST00000510310.1","ENST00000507867.5,ENST00000507816.5,ENST00000508479.5,ENST00000509142.5,ENST00000507340.5,ENST00000311785.11,ENST00000348405.8,ENST00000513858.5,ENST00000448323.5,ENST00000505984.5,ENST00000506497.5,ENST00000395310.7,ENST00000436790.6,ENST00000511975.5,ENST00000508502.5,ENST00000503058.5,ENST00000510310.1","Low Confidence"
"ENSG00000138674.17;A5:chr4:82829058-82842140:82829058-82842185:-","M8/D6",2,-0.0353244593571429,-8.76417465582453,"ENSG00000138674.17;A5:chr4:82829058-82842140:82829058-82842185:- M8/D6","ENST00000395310.7,ENST00000348405.8,ENST00000448323.5,ENST00000505472.5,ENST00000355196.6,ENST00000515749.1","ENST00000515749.1,ENST00000448323.5,ENST00000348405.8,ENST00000505984.5,ENST00000443462.6,ENST00000395310.7,ENST00000505472.5,ENST00000264405.9,ENST00000508502.5,ENST00000355196.6","Low Confidence"
"ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:-","F7/D6",2,0.0679804605,14.0676414343669,"ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:- F7/D6","ENST00000443462.6,ENST00000508502.5,ENST00000264405.9,ENST00000505984.5","ENST00000509142.5,ENST00000500777.6,ENST00000311785.11,ENST00000513858.5,ENST00000505984.5,ENST00000443462.6,ENST00000511338.1,ENST00000264405.9,ENST00000508502.5","Low Confidence"
"ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:-","M8/D6",2,0.0683644667357143,32.5784755055579,"ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:- M8/D6","ENST00000443462.6,ENST00000508502.5,ENST00000264405.9,ENST00000505984.5","ENST00000509142.5,ENST00000500777.6,ENST00000311785.11,ENST00000513858.5,ENST00000505984.5,ENST00000443462.6,ENST00000511338.1,ENST00000264405.9,ENST00000508502.5","Low Confidence"
"ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:-","D5/D6",2,-0.0428838684071429,-42.0364671702125,"ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:- D5/D6","ENST00000509142.5,ENST00000448323.5,ENST00000511975.5","ENST00000511975.5,ENST00000443462.6,ENST00000509142.5,ENST00000448323.5","Low Confidence"
"ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:-","M8/D6",2,-0.0573046391714286,-23.9329718920075,"ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:- M8/D6","ENST00000509142.5,ENST00000448323.5,ENST00000511975.5","ENST00000511975.5,ENST00000443462.6,ENST00000509142.5,ENST00000448323.5","Low Confidence"
"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+","D5/D6",2,0.00720927245000001,139.719925849502,"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ D5/D6","ENST00000264409.5","ENST00000264409.5,ENST00000395226.6","Low Confidence"
"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+","F7/D6",3,-0.0300908731714286,-3.72742536989878,"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ F7/D6","ENST00000264409.5","ENST00000264409.5,ENST00000395226.6","Medium Confidence"
"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+","M8/D6",3,-0.0482701630809524,-1.5001262367539,"ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ M8/D6","ENST00000264409.5","ENST00000264409.5,ENST00000395226.6","Medium Confidence"
"ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+","D5/D6",2,-0.0245524642357143,-92.7500877419202,"ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+ D5/D6","ENST00000679879.1,ENST00000264501.8,ENST00000684987.1,ENST00000688248.1,ENST00000688823.1,ENST00000686836.1","ENST00000684987.1,ENST00000688823.1,ENST00000679879.1,ENST00000306802.8,ENST00000438707.5,ENST00000690536.1,ENST00000686093.1,ENST00000264501.8,ENST00000388738.8,ENST00000693420.1,ENST00000688248.1,ENST00000686836.1,ENST00000693334.1","Low Confidence"
