isoform,compare,Freq,fc,log2FC,uncertainty,isoform_compare,gene_id,gene_name,gene_type,transcript_name,transcript_type,transcript_length,exon_count,junction_count,classification
ENST00000361624,D5/D6,4,1.524261992,0.607315867,1.918147357,ENST00000361624.2 D5/D6,ENSG00000198804.2,MT-CO1,protein_coding,MT-CO1-201,protein_coding,1542,1,0,Medium Confidence
ENST00000361624,F7/D6,3,1.216855627,0.274409865,7.569034773,ENST00000361624.2 F7/D6,ENSG00000198804.2,MT-CO1,protein_coding,MT-CO1-201,protein_coding,1542,1,0,Low Confidence
ENST00000361624,M8/D6,4,1.312188879,0.374398927,8.905278203,ENST00000361624.2 M8/D6,ENSG00000198804.2,MT-CO1,protein_coding,MT-CO1-201,protein_coding,1542,1,0,Low Confidence
ENST00000361627,D5/D6,3,2.672848013,1.411326373,7.135114856,ENST00000361627.8 D5/D6,ENSG00000198826.11,ARHGAP11A,protein_coding,ARHGAP11A-201,protein_coding,5876,12,11,Low Confidence
ENST00000361627,M8/D6,3,1.523486203,0.605821904,3.246445792,ENST00000361627.8 M8/D6,ENSG00000198826.11,ARHGAP11A,protein_coding,ARHGAP11A-201,protein_coding,5876,12,11,Medium Confidence
ENST00000361665,D5/D6,3,0.770053106,-0.385639985,7.926428903,ENST00000361665.7 D5/D6,ENSG00000082641.16,NFE2L1,protein_coding,NFE2L1-202,protein_coding,4729,6,5,Low Confidence
ENST00000361673,D5/D6,3,0.603550085,-0.728878639,1.723040843,ENST00000361673.4 D5/D6,ENSG00000198796.7,ALPK2,protein_coding,ALPK2-201,protein_coding,7437,13,12,High Confidence
ENST00000361681,D5/D6,2,1.754343363,0.607684117,49.55254002,ENST00000361681.2 D5/D6,ENSG00000198695.2,MT-ND6,protein_coding,MT-ND6-201,protein_coding,525,1,0,Low Confidence
ENST00000361681,F7/D6,2,1.498598351,0.564028689,16.36625171,ENST00000361681.2 F7/D6,ENSG00000198695.2,MT-ND6,protein_coding,MT-ND6-201,protein_coding,525,1,0,Low Confidence
ENST00000361716,D5/D6,3,1.103046835,0.140665619,2.380167462,ENST00000361716.8 D5/D6,ENSG00000139190.17,VAMP1,protein_coding,VAMP1-201,protein_coding,3139,4,3,Medium Confidence
ENST00000361717,D5/D6,2,0.597485518,-0.743641907,2.925317482,ENST00000361717.4 D5/D6,ENSG00000145365.12,TIFA,protein_coding,TIFA-201,protein_coding,4163,2,1,Medium Confidence
ENST00000361717,M8/D6,2,0.693336933,-0.528622236,1.864292963,ENST00000361717.4 M8/D6,ENSG00000145365.12,TIFA,protein_coding,TIFA-201,protein_coding,4163,2,1,Medium Confidence
ENST00000361723,M8/D6,2,3.455581794,1.788092183,3.404244257,ENST00000361723.7 M8/D6,ENSG00000166801.17,FAM111A,protein_coding,FAM111A-201,protein_coding,3592,4,3,Medium Confidence
ENST00000361731,D5/D6,4,1.342828437,0.424634755,1.737774051,ENST00000361731.4 D5/D6,ENSG00000198818.10,SFT2D1,protein_coding,SFT2D1-201,protein_coding,1033,8,7,High Confidence
ENST00000361731,F7/D6,3,0.897035918,-0.156910368,1.011092793,ENST00000361731.4 F7/D6,ENSG00000198818.10,SFT2D1,protein_coding,SFT2D1-201,protein_coding,1033,8,7,High Confidence
ENST00000361739,D5/D6,3,1.462848706,0.548744767,0.497841631,ENST00000361739.1 D5/D6,ENSG00000198712.1,MT-CO2,protein_coding,MT-CO2-201,protein_coding,684,1,0,High Confidence
ENST00000361756,D5/D6,3,0.76739193,-0.383317477,3.030636085,ENST00000361756.8 D5/D6,ENSG00000137522.18,RNF121,protein_coding,RNF121-201,protein_coding,2282,9,8,Medium Confidence
ENST00000361756,M8/D6,2,0.801569505,-0.319118353,0.497880838,ENST00000361756.8 M8/D6,ENSG00000137522.18,RNF121,protein_coding,RNF121-201,protein_coding,2282,9,8,Low Confidence
ENST00000361778,M8/D6,2,0.721712124,-0.470608166,1.198151632,ENST00000361778.7 M8/D6,ENSG00000165282.15,PIGO,protein_coding,PIGO-202,protein_coding,2482,12,11,Low Confidence
ENST00000361781,D5/D6,4,0.503070501,-0.996526861,4.933006475,ENST00000361781.7 D5/D6,ENSG00000198964.14,SGMS1,protein_coding,SGMS1-202,protein_coding,3717,11,10,Low Confidence
ENST00000361781,F7/D6,4,0.549409036,-0.866279953,3.209874714,ENST00000361781.7 F7/D6,ENSG00000198964.14,SGMS1,protein_coding,SGMS1-202,protein_coding,3717,11,10,Medium Confidence
ENST00000361786,D5/D6,3,0.760940172,-0.394270936,0.931453624,ENST00000361786.7 D5/D6,ENSG00000198894.8,CIPC,protein_coding,CIPC-201,protein_coding,4325,4,3,High Confidence
ENST00000361789,D5/D6,3,1.69906491,0.764560823,1.116292327,ENST00000361789.2 D5/D6,ENSG00000198727.2,MT-CYB,protein_coding,MT-CYB-201,protein_coding,1141,1,0,High Confidence
ENST00000361804,D5/D6,3,1.277240273,0.349198277,5.143621661,ENST00000361804.5 D5/D6,ENSG00000108055.11,SMC3,protein_coding,SMC3-201,protein_coding,5522,29,28,Low Confidence
ENST00000361807,D5/D6,3,1.806241887,0.851935539,2.701094285,ENST00000361807.8 D5/D6,ENSG00000198298.13,ZNF485,protein_coding,ZNF485-201,protein_coding,2024,5,4,Medium Confidence
ENST00000361813,M8/D6,3,0.874855905,-0.192888923,0.208055438,ENST00000361813.5 M8/D6,ENSG00000198952.8,SMG5,protein_coding,SMG5-201,protein_coding,4559,22,21,High Confidence
ENST00000361822,D5/D6,2,1.235449772,0.304608956,2.433782018,ENST00000361822.8 D5/D6,ENSG00000198839.10,ZNF277,protein_coding,ZNF277-201,protein_coding,2580,12,11,Medium Confidence
ENST00000361822,F7/D6,2,1.243502287,0.313893762,2.672526992,ENST00000361822.8 F7/D6,ENSG00000198839.10,ZNF277,protein_coding,ZNF277-201,protein_coding,2580,12,11,Medium Confidence
ENST00000361822,M8/D6,3,1.112667569,0.148924461,5.832497231,ENST00000361822.8 M8/D6,ENSG00000198839.10,ZNF277,protein_coding,ZNF277-201,protein_coding,2580,12,11,Low Confidence
ENST00000361835,D5/D6,3,0.275984627,-1.86201024,5.593798329,ENST00000361835.8 D5/D6,ENSG00000143297.19,FCRL5,protein_coding,FCRL5-201,protein_coding,5385,17,16,Low Confidence
ENST00000361835,F7/D6,2,0.518570402,-0.94748369,1.150336718,ENST00000361835.8 F7/D6,ENSG00000143297.19,FCRL5,protein_coding,FCRL5-201,protein_coding,5385,17,16,Low Confidence
ENST00000361835,M8/D6,3,1.644105432,0.709723249,7.299298734,ENST00000361835.8 M8/D6,ENSG00000143297.19,FCRL5,protein_coding,FCRL5-201,protein_coding,5385,17,16,Low Confidence
ENST00000361842,M8/D6,3,0.997806054,-0.053392438,17.2577232,ENST00000361842.8 M8/D6,ENSG00000132530.17,XAF1,protein_coding,XAF1-202,protein_coding,3417,7,6,Low Confidence
ENST00000361871,D5/D6,3,0.655081062,-0.611294032,2.660875272,ENST00000361871.8 D5/D6,ENSG00000198736.13,MSRB1,protein_coding,MSRB1-201,protein_coding,1277,4,3,Medium Confidence
ENST00000361871,M8/D6,3,0.704005495,-0.508172639,3.52623328,ENST00000361871.8 M8/D6,ENSG00000198736.13,MSRB1,protein_coding,MSRB1-201,protein_coding,1277,4,3,Medium Confidence
ENST00000361891,D5/D6,3,1.17656705,0.234192183,1.638272991,ENST00000361891.9 D5/D6,ENSG00000143621.17,ILF2,protein_coding,ILF2-201,protein_coding,1852,14,13,High Confidence
ENST00000361899,D5/D6,3,2.026671694,0.950277217,22.90375368,ENST00000361899.2 D5/D6,ENSG00000198899.2,MT-ATP6,protein_coding,MT-ATP6-201,protein_coding,681,1,0,Low Confidence
ENST00000361899,F7/D6,2,1.262612032,0.336343394,0.97096762,ENST00000361899.2 F7/D6,ENSG00000198899.2,MT-ATP6,protein_coding,MT-ATP6-201,protein_coding,681,1,0,Low Confidence
ENST00000361899,M8/D6,2,1.25403072,0.324062366,5.894065015,ENST00000361899.2 M8/D6,ENSG00000198899.2,MT-ATP6,protein_coding,MT-ATP6-201,protein_coding,681,1,0,Low Confidence
ENST00000361906,D5/D6,3,0.590273101,-0.76108967,1.952167798,ENST00000361906.8 D5/D6,ENSG00000198792.13,TMEM184B,protein_coding,TMEM184B-202,protein_coding,3587,9,8,Medium Confidence
ENST00000361906,M8/D6,2,0.410480722,-1.2861969,4.682386918,ENST00000361906.8 M8/D6,ENSG00000198792.13,TMEM184B,protein_coding,TMEM184B-202,protein_coding,3587,9,8,Low Confidence
ENST00000361910,F7/D6,3,0.71142119,-0.491489255,1.353672798,ENST00000361910.9 F7/D6,ENSG00000198960.11,ARMCX6,protein_coding,ARMCX6-201,protein_coding,1840,3,2,High Confidence
ENST00000361961,D5/D6,2,0.751813902,-0.411690593,1.383534369,ENST00000361961.7 D5/D6,ENSG00000139116.19,KIF21A,protein_coding,KIF21A-202,protein_coding,6601,37,36,Low Confidence
ENST00000361961,M8/D6,2,0.641893125,-0.63962328,0.626279624,ENST00000361961.7 M8/D6,ENSG00000139116.19,KIF21A,protein_coding,KIF21A-202,protein_coding,6601,37,36,Low Confidence
ENST00000361970,D5/D6,4,0.124036193,-3.016083553,4.761681015,ENST00000361970.10 D5/D6,ENSG00000198865.10,CCDC152,protein_coding,CCDC152-201,protein_coding,3493,9,8,Low Confidence
ENST00000361970,F7/D6,4,2.654354519,1.406744558,2.780336159,ENST00000361970.10 F7/D6,ENSG00000198865.10,CCDC152,protein_coding,CCDC152-201,protein_coding,3493,9,8,Medium Confidence
ENST00000361970,M8/D6,4,0.14926622,-2.747741629,4.141609703,ENST00000361970.10 M8/D6,ENSG00000198865.10,CCDC152,protein_coding,CCDC152-201,protein_coding,3493,9,8,Low Confidence
ENST00000362007,M8/D6,3,1.222996432,0.29035424,0.675400948,ENST00000362007.6 M8/D6,ENSG00000198715.13,GLMP,protein_coding,GLMP-201,protein_coding,1611,6,5,High Confidence
ENST00000362012,M8/D6,2,3.72616187,1.897516481,1.552426326,ENST00000362012.7 M8/D6,ENSG00000095303.17,PTGS1,protein_coding,PTGS1-202,protein_coding,5020,11,10,Low Confidence
ENST00000362020,D5/D6,2,0.769686056,-0.377957053,2.035955876,ENST00000362020.4 D5/D6,ENSG00000126709.16,IFI6,protein_coding,IFI6-203,protein_coding,828,5,4,Medium Confidence
ENST00000362020,M8/D6,3,1.233754517,0.301161057,3.61483766,ENST00000362020.4 M8/D6,ENSG00000126709.16,IFI6,protein_coding,IFI6-203,protein_coding,828,5,4,Medium Confidence
ENST00000362042,D5/D6,2,0.734700015,-0.445131187,2.228717387,ENST00000362042.8 D5/D6,ENSG00000082641.16,NFE2L1,protein_coding,NFE2L1-203,protein_coding,4839,6,5,Medium Confidence
ENST00000362042,F7/D6,2,0.801172232,-0.320537156,3.161780431,ENST00000362042.8 F7/D6,ENSG00000082641.16,NFE2L1,protein_coding,NFE2L1-203,protein_coding,4839,6,5,Medium Confidence
ENST00000362042,M8/D6,2,0.673800731,-0.570234137,2.9500219,ENST00000362042.8 M8/D6,ENSG00000082641.16,NFE2L1,protein_coding,NFE2L1-203,protein_coding,4839,6,5,Medium Confidence
ENST00000362074,D5/D6,2,0.63664198,-0.652175891,3.180573647,ENST00000362074.8 D5/D6,ENSG00000264343.7,NOTCH2NLA,protein_coding,NOTCH2NLA-201,protein_coding,8356,5,4,Medium Confidence
ENST00000362074,M8/D6,2,0.414265623,-1.275014388,7.096977585,ENST00000362074.8 M8/D6,ENSG00000264343.7,NOTCH2NLA,protein_coding,NOTCH2NLA-201,protein_coding,8356,5,4,Low Confidence
ENST00000362079,D5/D6,4,1.899264662,0.911833601,8.309033845,ENST00000362079.2 D5/D6,ENSG00000198938.2,MT-CO3,protein_coding,MT-CO3-201,protein_coding,784,1,0,Low Confidence
ENST00000362079,F7/D6,3,1.269262733,0.343853533,0.974912499,ENST00000362079.2 F7/D6,ENSG00000198938.2,MT-CO3,protein_coding,MT-CO3-201,protein_coding,784,1,0,High Confidence
ENST00000362079,M8/D6,3,1.320006808,0.399319403,2.940631506,ENST00000362079.2 M8/D6,ENSG00000198938.2,MT-CO3,protein_coding,MT-CO3-201,protein_coding,784,1,0,Medium Confidence
ENST00000362091,M8/D6,2,0.731050342,-0.452191027,1.799751216,ENST00000362091.9 M8/D6,ENSG00000134452.20,FBH1,protein_coding,FBH1-201,protein_coding,3548,21,20,Medium Confidence
ENST00000366510,D5/D6,4,1.319142553,0.399280517,1.223627399,ENST00000366510.4 D5/D6,ENSG00000143653.10,SCCPDH,protein_coding,SCCPDH-201,protein_coding,2141,12,11,High Confidence
ENST00000366513,F7/D6,2,0.776671792,-0.36482071,1.655328501,ENST00000366513.9 F7/D6,ENSG00000162852.14,CNST,protein_coding,CNST-203,protein_coding,5127,11,10,Low Confidence
ENST00000366514,D5/D6,3,1.421417591,0.507172143,1.043992864,ENST00000366514.5 D5/D6,ENSG00000162851.8,TFB2M,protein_coding,TFB2M-201,protein_coding,1784,8,7,High Confidence
ENST00000366514,M8/D6,3,0.845429374,-0.242315316,0.704600117,ENST00000366514.5 M8/D6,ENSG00000162851.8,TFB2M,protein_coding,TFB2M-201,protein_coding,1784,8,7,High Confidence
ENST00000366523,F7/D6,3,0.331720714,-1.598693161,6.767650187,ENST00000366523.6 F7/D6,ENSG00000203666.13,EFCAB2,protein_coding,EFCAB2-203,protein_coding,1418,8,7,Low Confidence
ENST00000366535,D5/D6,4,1.230282726,0.29895867,0.380232795,ENST00000366535.4 D5/D6,ENSG00000035687.10,ADSS2,protein_coding,ADSS2-201,protein_coding,2555,13,12,High Confidence
ENST00000366553,D5/D6,2,1.472253278,0.558001172,0.585320286,ENST00000366553.3 D5/D6,ENSG00000203668.3,CHML,protein_coding,CHML-201,protein_coding,7711,2,1,Low Confidence
ENST00000366559,D5/D6,2,0.690336296,-0.540004431,8.616594445,ENST00000366559.9 D5/D6,ENSG00000117009.12,KMO,protein_coding,KMO-204,protein_coding,5017,15,14,Low Confidence
ENST00000366560,D5/D6,3,1.219395159,0.285980007,1.135007176,ENST00000366560.4 D5/D6,ENSG00000091483.8,FH,protein_coding,FH-201,protein_coding,1791,10,9,High Confidence
ENST00000366582,D5/D6,3,1.454884857,0.536106774,5.856100377,ENST00000366582.8 D5/D6,ENSG00000119285.11,HEATR1,protein_coding,HEATR1-203,protein_coding,8459,45,44,Low Confidence
ENST00000366584,M8/D6,2,1.658048397,0.728188732,4.239036247,ENST00000366584.9 M8/D6,ENSG00000116977.19,LGALS8,protein_coding,LGALS8-206,protein_coding,5957,10,9,Low Confidence
ENST00000366592,D5/D6,3,1.226367404,0.291690406,4.271239508,ENST00000366592.8 D5/D6,ENSG00000077585.14,GPR137B,protein_coding,GPR137B-202,protein_coding,2033,7,6,Low Confidence
ENST00000366607,D5/D6,4,1.20523168,0.268679922,1.688726052,ENST00000366607.5 D5/D6,ENSG00000173726.11,TOMM20,protein_coding,TOMM20-201,protein_coding,3283,5,4,High Confidence
ENST00000366607,F7/D6,2,1.14933045,0.200601169,1.633419925,ENST00000366607.5 F7/D6,ENSG00000173726.11,TOMM20,protein_coding,TOMM20-201,protein_coding,3283,5,4,Low Confidence
ENST00000366607,M8/D6,4,1.189429151,0.249968075,1.180230727,ENST00000366607.5 M8/D6,ENSG00000173726.11,TOMM20,protein_coding,TOMM20-201,protein_coding,3283,5,4,High Confidence
ENST00000366613,M8/D6,2,0.767569989,-0.381838928,1.702599104,ENST00000366613.1 M8/D6,ENSG00000168275.16,COA6,protein_coding,COA6-202,protein_coding,641,3,2,Low Confidence
ENST00000366621,D5/D6,4,0.598852866,-0.739758076,0.38149676,ENST00000366621.8 D5/D6,ENSG00000135750.15,KCNK1,protein_coding,KCNK1-202,protein_coding,2061,3,2,High Confidence
ENST00000366621,F7/D6,4,1.705300883,0.768511693,2.653974604,ENST00000366621.8 F7/D6,ENSG00000135750.15,KCNK1,protein_coding,KCNK1-202,protein_coding,2061,3,2,Medium Confidence
ENST00000366621,M8/D6,4,2.135741263,1.094281813,1.442078769,ENST00000366621.8 M8/D6,ENSG00000135750.15,KCNK1,protein_coding,KCNK1-202,protein_coding,2061,3,2,High Confidence
ENST00000366628,D5/D6,2,0.96148722,-0.059932344,6.727249133,ENST00000366628.10 D5/D6,ENSG00000135778.12,NTPCR,protein_coding,NTPCR-202,protein_coding,6324,5,4,Low Confidence
ENST00000366628,M8/D6,3,0.819211879,-0.310311753,12.9193852,ENST00000366628.10 M8/D6,ENSG00000135778.12,NTPCR,protein_coding,NTPCR-202,protein_coding,6324,5,4,Low Confidence
ENST00000366654,D5/D6,2,2.341622048,1.22673038,3.282917833,ENST00000366654.5 D5/D6,ENSG00000182118.8,FAM89A,protein_coding,FAM89A-201,protein_coding,1503,2,1,Medium Confidence
ENST00000366654,F7/D6,2,2.077280985,1.054664674,0.662934798,ENST00000366654.5 F7/D6,ENSG00000182118.8,FAM89A,protein_coding,FAM89A-201,protein_coding,1503,2,1,Low Confidence
ENST00000366654,M8/D6,2,1.726495958,0.787747584,1.173672191,ENST00000366654.5 M8/D6,ENSG00000182118.8,FAM89A,protein_coding,FAM89A-201,protein_coding,1503,2,1,Low Confidence
ENST00000366663,F7/D6,2,1.572069602,0.652636675,0.627659449,ENST00000366663.10 F7/D6,ENSG00000119280.17,C1orf198,protein_coding,C1orf198-201,protein_coding,3726,4,3,Low Confidence
ENST00000366672,D5/D6,4,0.699958704,-0.515093843,1.417627446,ENST00000366672.5 D5/D6,ENSG00000143641.10,GALNT2,protein_coding,GALNT2-201,protein_coding,4423,16,15,High Confidence
ENST00000366672,M8/D6,4,1.238393917,0.304849586,4.152000044,ENST00000366672.5 M8/D6,ENSG00000143641.10,GALNT2,protein_coding,GALNT2-201,protein_coding,4423,16,15,Low Confidence
ENST00000366687,M8/D6,2,1.383013059,0.467467127,2.195069378,ENST00000366687.5 M8/D6,ENSG00000154429.11,CCSAP,protein_coding,CCSAP-203,protein_coding,5089,3,2,Medium Confidence
ENST00000366690,D5/D6,2,1.143000631,0.192824622,0.147907822,ENST00000366690.5 D5/D6,ENSG00000168118.12,RAB4A,protein_coding,RAB4A-201,protein_coding,2987,8,7,Low Confidence
ENST00000366690,F7/D6,2,0.878748571,-0.18648324,0.278214444,ENST00000366690.5 F7/D6,ENSG00000168118.12,RAB4A,protein_coding,RAB4A-201,protein_coding,2987,8,7,Low Confidence
ENST00000366695,D5/D6,3,1.360954967,0.444021632,2.0212371,ENST00000366695.3 D5/D6,ENSG00000181218.6,H2AC25,protein_coding,H2AC25-201,protein_coding,895,1,0,Medium Confidence
ENST00000366695,M8/D6,3,1.485251158,0.569658626,2.676164928,ENST00000366695.3 M8/D6,ENSG00000181218.6,H2AC25,protein_coding,H2AC25-201,protein_coding,895,1,0,Medium Confidence
ENST00000366773,D5/D6,3,1.307110909,0.386360458,0.382538499,ENST00000366773.8 D5/D6,ENSG00000130023.16,ERMARD,protein_coding,ERMARD-203,protein_coding,2160,18,17,High Confidence
ENST00000366784,M8/D6,2,1.673006292,0.740834123,4.71986615,ENST00000366784.1 M8/D6,ENSG00000143772.11,ITPKB,protein_coding,ITPKB-202,protein_coding,3146,3,2,Low Confidence
ENST00000366794,D5/D6,3,1.118413331,0.16137665,0.728557577,ENST00000366794.10 D5/D6,ENSG00000143799.14,PARP1,protein_coding,PARP1-203,protein_coding,3978,23,22,High Confidence
ENST00000366794,F7/D6,2,0.891564876,-0.16568149,1.136493615,ENST00000366794.10 F7/D6,ENSG00000143799.14,PARP1,protein_coding,PARP1-203,protein_coding,3978,23,22,Low Confidence
ENST00000366810,D5/D6,2,0.526332315,-0.925982566,0.627964334,ENST00000366810.6 D5/D6,ENSG00000185155.12,MIXL1,protein_coding,MIXL1-201,protein_coding,1965,2,1,Low Confidence
ENST00000366839,D5/D6,2,0.856574239,-0.223564353,1.724475115,ENST00000366839.8 D5/D6,ENSG00000143742.14,SRP9,protein_coding,SRP9-203,protein_coding,1596,4,3,Low Confidence
ENST00000366839,F7/D6,3,1.312938808,0.392716673,0.759873574,ENST00000366839.8 F7/D6,ENSG00000143742.14,SRP9,protein_coding,SRP9-203,protein_coding,1596,4,3,High Confidence
ENST00000366839,M8/D6,3,1.281808269,0.358161412,0.363129872,ENST00000366839.8 M8/D6,ENSG00000143742.14,SRP9,protein_coding,SRP9-203,protein_coding,1596,4,3,High Confidence
ENST00000366855,M8/D6,2,1.599147101,0.672456244,8.18292856,ENST00000366855.10 M8/D6,ENSG00000026297.17,RNASET2,protein_coding,RNASET2-203,protein_coding,1417,10,9,Low Confidence
ENST00000366899,M8/D6,3,1.370885821,0.452946344,3.918329565,ENST00000366899.4 M8/D6,ENSG00000143507.18,DUSP10,protein_coding,DUSP10-201,protein_coding,2589,4,3,Low Confidence
ENST00000366913,D5/D6,3,0.454328507,-1.146639075,7.44024507,ENST00000366913.8 D5/D6,ENSG00000117791.16,MTARC2,protein_coding,MTARC2-202,protein_coding,2146,8,7,Low Confidence
ENST00000366913,M8/D6,3,2.910346741,1.531739946,8.205142686,ENST00000366913.8 M8/D6,ENSG00000117791.16,MTARC2,protein_coding,MTARC2-202,protein_coding,2146,8,7,Low Confidence
ENST00000366919,F7/D6,3,0.684562472,-0.547979587,2.945914207,ENST00000366919.6 F7/D6,ENSG00000085511.20,MAP3K4,protein_coding,MAP3K4-202,protein_coding,5397,26,25,Medium Confidence
ENST00000366922,D5/D6,3,1.234436656,0.303786009,0.679592336,ENST00000366922.3 D5/D6,ENSG00000067704.10,IARS2,protein_coding,IARS2-201,protein_coding,3530,23,22,High Confidence
ENST00000366923,D5/D6,4,1.300640637,0.378552874,1.772450977,ENST00000366923.8 D5/D6,ENSG00000136628.18,EPRS1,protein_coding,EPRS1-201,protein_coding,4862,32,31,High Confidence
ENST00000366923,M8/D6,2,0.868429502,-0.203521418,0.169026242,ENST00000366923.8 M8/D6,ENSG00000136628.18,EPRS1,protein_coding,EPRS1-201,protein_coding,4862,32,31,Low Confidence
ENST00000366928,D5/D6,4,1.471642356,0.556555531,2.018846322,ENST00000366928.10 D5/D6,ENSG00000143353.12,LYPLAL1,protein_coding,LYPLAL1-202,protein_coding,1857,5,4,Medium Confidence
ENST00000366932,D5/D6,3,1.290745926,0.367941934,1.355833493,ENST00000366932.4 D5/D6,ENSG00000067533.6,RRP15,protein_coding,RRP15-201,protein_coding,7765,5,4,High Confidence
ENST00000366955,D5/D6,2,0.839870066,-0.257088051,8.576921843,ENST00000366955.8 D5/D6,ENSG00000117724.15,CENPF,protein_coding,CENPF-201,protein_coding,10290,20,19,Low Confidence
ENST00000366955,M8/D6,2,3.061511724,1.610512685,7.183058237,ENST00000366955.8 M8/D6,ENSG00000117724.15,CENPF,protein_coding,CENPF-201,protein_coding,10290,20,19,Low Confidence
ENST00000366956,D5/D6,2,0.286231663,-1.809790765,8.34910187,ENST00000366956.10 D5/D6,ENSG00000152104.12,PTPN14,protein_coding,PTPN14-201,protein_coding,13360,19,18,Low Confidence
ENST00000366956,F7/D6,2,0.358546807,-1.480175925,2.381700777,ENST00000366956.10 F7/D6,ENSG00000152104.12,PTPN14,protein_coding,PTPN14-201,protein_coding,13360,19,18,Medium Confidence
ENST00000366956,M8/D6,2,0.44768128,-1.159540851,1.083878157,ENST00000366956.10 M8/D6,ENSG00000152104.12,PTPN14,protein_coding,PTPN14-201,protein_coding,13360,19,18,Low Confidence
ENST00000366957,M8/D6,3,0.788752597,-0.34273862,1.638789997,ENST00000366957.10 M8/D6,ENSG00000143499.14,SMYD2,protein_coding,SMYD2-201,protein_coding,1745,12,11,High Confidence
ENST00000366977,F7/D6,2,0.845591115,-0.242271846,2.052560504,ENST00000366977.8 F7/D6,ENSG00000117697.15,NSL1,protein_coding,NSL1-202,protein_coding,13115,6,5,Medium Confidence
ENST00000366991,M8/D6,2,1.406264531,0.49087135,3.715780499,ENST00000366991.5 M8/D6,ENSG00000143476.18,DTL,protein_coding,DTL-201,protein_coding,4409,15,14,Low Confidence
