# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	junction_name	junction_coord	denovo	intron	reference_exon_coord	spliced_with_coord	exons_skipped_coords	num_skipped_exons	event_non_changing	event_changing	junction_changing	test_median_reads	control_median_reads	test_median_psi	control_median_psi	control-test_median_dpsi	control-test_probability_changing	control-test_probability_non_changing
ENSG00000143469_1	ENSG00000143469	ENSG00000143469	1	+	ENSG00000143469:t:210094322-210094593	ENSG00000143469_1_MES_1	False	Distal	209966013-210094322	False	False	210094322-210094593	209965893-209966013	210013633-210013797;210015181-210017099;210021039-210021254	3	False	False	False	2	6	6.300e-02	2.691e-01	1.945e-01	4.743e-01	1.128e-02
ENSG00000143469_1	ENSG00000143469	ENSG00000143469	1	+	ENSG00000143469:t:210094322-210094593	ENSG00000143469_1_MES_1	False	Proximal	210021254-210094322	False	False	209965893-209966013	210021039-210021254	210013633-210013797;210015181-210017099;210021039-210021254	3	False	False	False	31	16	9.370e-01	7.309e-01	-1.945e-01	4.743e-01	1.128e-02
ENSG00000286719_1	ENSG00000286719	ENSG00000286719	1	-	ENSG00000286719:s:224881279-224881355	ENSG00000286719_1_MES_1	False	Distal	224804471-224881279	False	False	224881279-224881355	224802959-224804471	224819150-224819226;224820906-224820988	2	False	False	False	160	149	8.247e-01	7.726e-01	-4.015e-02	3.638e-04	3.684e-01
ENSG00000286719_1	ENSG00000286719	ENSG00000286719	1	-	ENSG00000286719:s:224881279-224881355	ENSG00000286719_1_MES_1	False	Proximal	224820988-224881279	False	False	224881279-224881355	224820906-224820988	224819150-224819226;224820906-224820988	2	False	False	False	33	44	1.753e-01	2.274e-01	4.015e-02	3.638e-04	3.684e-01
ENSG00000286719_1	ENSG00000286719	ENSG00000286719	1	-	ENSG00000286719:t:224802959-224804471	ENSG00000286719_1_MES_1	False	Distal	224804471-224881279	False	False	224802959-224804471	224881279-224881355	224819150-224819226;224820906-224820988	2	False	False	False	160	149	6.463e-01	6.199e-01	-1.812e-02	4.699e-06	5.343e-01
ENSG00000286719_1	ENSG00000286719	ENSG00000286719	1	-	ENSG00000286719:t:224802959-224804471	ENSG00000286719_1_MES_1	False	Proximal	224804471-224819150	False	False	224881279-224881355	224819150-224819226	224819150-224819226;224820906-224820988	2	False	False	False	90	92	3.537e-01	3.801e-01	1.812e-02	4.699e-06	5.343e-01
ENSG00000143006_1	ENSG00000143006	ENSG00000143006	1	+	ENSG00000143006:s:53459399-53460560	ENSG00000143006_1_MES_1	False	Distal	53460560-53466595	False	False	53459399-53460560	53466595-53467488	53461473-53461645;53464637-53464847	2	False	False	False	1405	1415	5.965e-01	5.961e-01	1.752e-03	1.037e-20	7.429e-01
ENSG00000143006_1	ENSG00000143006	ENSG00000143006	1	+	ENSG00000143006:s:53459399-53460560	ENSG00000143006_1_MES_1	False	Proximal	53460560-53461473	False	False	53459399-53460560	53461473-53461645	53461473-53461645;53464637-53464847	2	False	False	False	940	954	4.035e-01	4.039e-01	-1.752e-03	1.044e-20	7.429e-01
ENSG00000143006_1	ENSG00000143006	ENSG00000143006	1	+	ENSG00000143006:t:53466595-53467488	ENSG00000143006_1_MES_1	False	Distal	53460560-53466595	False	False	53466595-53467488	53459399-53460560	53461473-53461645;53464637-53464847	2	False	False	False	1405	1415	5.992e-01	6.063e-01	1.039e-02	1.142e-20	6.853e-01
ENSG00000143006_1	ENSG00000143006	ENSG00000143006	1	+	ENSG00000143006:t:53466595-53467488	ENSG00000143006_1_MES_1	False	Proximal	53464847-53466595	False	False	53459399-53460560	53464637-53464847	53461473-53461645;53464637-53464847	2	False	False	False	928	913	4.008e-01	3.937e-01	-1.039e-02	1.188e-20	6.853e-01
ENSG00000290683_1	ENSG00000290683	ENSG00000290683	1	-	ENSG00000290683:s:247210691-247210856	ENSG00000290683_1_MES_1	False	Distal	247199455-247210691	False	False	247210691-247210856	247199399-247199455	247200067-247200193;247201568-247202095	2	False	False	False	34	29	1.802e-01	1.110e-01	-3.274e-02	4.391e-02	2.361e-01
ENSG00000290683_1	ENSG00000290683	ENSG00000290683	1	-	ENSG00000290683:s:247210691-247210856	ENSG00000290683_1_MES_1	False	Proximal	247202095-247210691	False	False	247210691-247210856	247201568-247202095	247200067-247200193;247201568-247202095	2	False	False	False	14	12	8.198e-01	8.890e-01	3.274e-02	4.391e-02	2.361e-01
ENSG00000290683_1	ENSG00000290683	ENSG00000290683	1	-		ENSG00000290683_1_MES_1	False	Distal	247199455-247210691	False	False	247199399-247199455	247210691-247210856	247200067-247200193;247201568-247202095	2	False	False		34	29					
ENSG00000290683_1	ENSG00000290683	ENSG00000290683	1	-		ENSG00000290683_1_MES_1	False	Proximal				247210691-247210856		247200067-247200193;247201568-247202095	2	False	False								
ENSG00000116885_1	ENSG00000116885	ENSG00000116885	1	-	ENSG00000116885:s:36438756-36439000	ENSG00000116885_1_MES_1	False	Distal	36422896-36438756	False	False	36438756-36439000	36422768-36422896	36423363-36423471;36428299-36428475;36431802-36431882;36432422-36432589	4	False	False	False	102	99	9.281e-01	9.362e-01	3.859e-03	3.094e-09	7.353e-01
ENSG00000116885_1	ENSG00000116885	ENSG00000116885	1	-	ENSG00000116885:s:36438756-36439000	ENSG00000116885_1_MES_1	False	Proximal	36432589-36438756	False	False	36438756-36439000	36432422-36432589	36423363-36423471;36428299-36428475;36431802-36431882;36432422-36432589	4	False	False	False	7	6	7.186e-02	6.379e-02	-3.859e-03	3.040e-09	7.353e-01
ENSG00000116885_1	ENSG00000116885	ENSG00000116885	1	-	ENSG00000116885:t:36422768-36422896	ENSG00000116885_1_MES_1	False	Distal	36422896-36438756	False	False	36422768-36422896	36438756-36439000	36423363-36423471;36428299-36428475;36431802-36431882;36432422-36432589	4	False	False	False	102	99	9.194e-01	9.437e-01	1.244e-02	8.293e-08	6.556e-01
ENSG00000116885_1	ENSG00000116885	ENSG00000116885	1	-	ENSG00000116885:t:36422768-36422896	ENSG00000116885_1_MES_1	False	Proximal	36422896-36423363	False	False	36438756-36439000	36423363-36423471	36423363-36423471;36428299-36428475;36431802-36431882;36432422-36432589	4	False	False	False	9	6	8.057e-02	5.625e-02	-1.244e-02	8.312e-08	6.556e-01
ENSG00000188257_1	ENSG00000188257	ENSG00000188257	1	-	ENSG00000188257:s:19980362-19980416	ENSG00000188257_1_MES_1	False	Distal	19975843-19980362	False	False	19980362-19980416	19975431-19975843	19978015-19979067;19979580-19979690	2	False	False	False	539	479	8.531e-01	8.298e-01	-1.738e-02	2.709e-19	6.588e-01
ENSG00000188257_1	ENSG00000188257	ENSG00000188257	1	-	ENSG00000188257:s:19980362-19980416	ENSG00000188257_1_MES_1	False	Proximal	19979690-19980362	False	False	19980362-19980416	19979580-19979690	19978015-19979067;19979580-19979690	2	False	False	False	94	103	1.469e-01	1.702e-01	1.738e-02	9.696e-21	6.588e-01
ENSG00000188257_1	ENSG00000188257	ENSG00000188257	1	-	ENSG00000188257:t:19975431-19975843	ENSG00000188257_1_MES_1	False	Distal	19975843-19980362	False	False	19975431-19975843	19980362-19980416	19978015-19979067;19979580-19979690	2	False	False	False	539	479	5.977e-01	5.747e-01	-1.419e-02	7.835e-15	6.795e-01
ENSG00000188257_1	ENSG00000188257	ENSG00000188257	1	-	ENSG00000188257:t:19975431-19975843	ENSG00000188257_1_MES_1	False	Proximal	19975843-19978015	False	False	19980362-19980416	19978015-19979067	19978015-19979067;19979580-19979690	2	False	False	False	363	370	4.023e-01	4.253e-01	1.419e-02	7.772e-15	6.795e-01
